"","FeatureName","FeatureID","AvgRank"
"4507","cg17754782",4003,3824.8
"4508","cg08124446",1946,3825
"4509","cg26545346",5674,3825.2
"4510","cg18540939",4150,3825.6
"4511","cg03038726",799,3826.4
"4512","cg11800251",2741,3826.4
"4513","cg03411865",882,3826.8
"4514","cg09326079",2216,3827.8
"4515","cg23216724",5010,3829
"4516","cg10385290",2444,3829.2
"4517","cg05032264",1278,3830
"4518","cg09208571",2185,3830
"4519","cg00033304",9,3830.6
"4520","cg08217354",1976,3830.6
"4521","cg00576474",146,3832.6
"4522","cg06689049",1622,3834
"4523","cg12363472",2862,3835.2
"4524","cg13657095",3145,3835.2
"4525","cg14067364",3249,3835.2
"4526","cg20057198",4439,3835.2
"4527","cg00040419",12,3835.4
"4528","cg26557540",5679,3836.2
"4529","cg21052814",4626,3836.4
"4530","cg17216758",3904,3836.8
"4531","cg23803225",5126,3838
"4532","cg01966974",510,3839
"4533","cg17162095",3889,3839.6
"4534","cg18327586",4114,3840.6
"4535","cg12570429",2919,3841.4
"4536","cg26471982",5662,3841.4
"4537","cg09506797",2251,3842.2
"4538","cg00311751",77,3842.4
"4539","cg05952475",1494,3842.4
"4540","cg04624458",1176,3842.8
"4541","cg02372613",602,3845.2
"4542","cg17573028",3973,3846.2
"4543","cg24837370",5353,3846.6
"4544","cg05585630",1415,3846.8
"4545","cg16087826",3650,3846.8
"4546","cg01390061",355,3847.4
"4547","cg01058902",260,3848
"4548","cg26945039",5760,3848.8
"4549","cg06455149",1579,3849
"4550","cg07117038",1723,3849
"4551","cg25945753",5555,3850.2
"4552","cg03130090",822,3850.8
"4553","cg13127694",3027,3851
"4554","cg03876032",1008,3852.2
"4555","cg08538752",2046,3852.6
"4556","cg12728543",2954,3852.6
"4557","cg10527606",2481,3852.8
"4558","cg00670111",166,3853
"4559","cg08282428",1991,3853.2
"4560","cg06206174",1538,3853.6
"4561","cg19369022",4306,3854.4
"4562","cg12136906",2812,3855.2
"4563","cg13247117",3056,3855.6
"4564","cg12688521",2949,3856
"4565","cg16720616",3807,3856.2
"4566","cg07989833",1920,3856.8
"4567","cg22380161",4864,3856.8
"4568","cg06515461",1587,3857.4
"4569","cg23162817",4996,3857.4
"4570","cg13150765",3037,3859.2
"4571","cg17618474",3979,3859.2
"4572","cg12154103",2815,3860.4
"4573","cg26329192",5631,3860.4
"4574","cg09194930",2183,3860.6
"4575","cg23970546",5161,3860.8
"4576","cg11401986",2656,3861
"4577","cg16039651",3639,3861.4
"4578","cg05092583",1289,3862
"4579","cg12919294",2989,3862
"4580","cg14557909",3364,3862
"4581","cg12076350",2794,3862.2
"4582","cg23932711",5151,3862.8
"4583","cg04452731",1141,3863
"4584","cg01977209",515,3863.2
"4585","cg16386950",3721,3863.4
"4586","cg20454179",4507,3863.4
"4587","cg04841121",1230,3864.4
"4588","cg02540338",647,3865
"4589","cg07167063",1738,3865.6
"4590","cg10560052",2488,3865.8
"4591","cg09170553",2175,3866
"4592","cg09347959",2219,3866
"4593","cg26411672",5649,3866
"4594","cg25037439",5394,3866.2
"4595","cg14678654",3395,3867
"4596","cg15678386",3574,3867.2
"4597","cg13739942",3166,3867.4
"4598","cg22662233",4915,3867.4
"4599","cg19795594",4384,3868
"4600","cg24935976",5375,3868.6
"4601","cg05166248",1310,3869
"4602","cg02793415",716,3869.4
"4603","cg09080960",2154,3870
"4604","cg13303310",3063,3870.2
"4605","cg09820378",2311,3870.4
"4606","cg15257565",3498,3870.6
"4607","cg17883223",4034,3870.8
"4608","cg19258565",4280,3872
"4609","cg09123158",2162,3872.2
"4610","cg25302172",5444,3872.6
"4611","cg18742986",4194,3873
"4612","cg03914645",1016,3873.2
"4613","cg10557139",2487,3873.8
"4614","cg24197303",5219,3874.6
"4615","cg20738719",4561,3875
"4616","cg09975561",2353,3875.4
"4617","cg06581825",1604,3876
"4618","cg24500925",5274,3877.8
"4619","cg03731898",969,3878
"4620","cg11190637",2612,3878.2
"4621","cg10562791",2489,3879
"4622","cg11863217",2757,3879.8
"4623","cg07044548",1705,3880.4
"4624","cg22279588",4842,3880.8
"4625","cg21249659",4666,3881.6
"4626","cg05953911",1496,3881.8
"4627","cg06547715",1594,3882
"4628","cg08580602",2061,3882
"4629","cg18338181",4118,3882
"4630","cg10420756",2455,3882.6
"4631","cg00053135",13,3882.8
"4632","cg11490865",2669,3883.8
"4633","cg21283680",4672,3884.2
"4634","cg21244990",4663,3885
"4635","cg08852968",2112,3885.6
"4636","cg14105536",3261,3886
"4637","cg05247821",1332,3886.2
"4638","cg00873648",221,3886.4
"4639","cg10375870",2443,3887.4
"4640","cg18169971",4089,3887.4
"4641","cg12910107",2986,3887.8
"4642","cg05093469",1290,3888
"4643","cg10809498",2528,3888.2
"4644","cg21852117",4747,3889
"4645","cg11835955",2752,3889.2
"4646","cg19973085",4423,3889.2
"4647","cg07564793",1839,3889.6
"4648","cg08127694",1947,3889.6
"4649","cg00765635",191,3889.8
"4650","cg04773333",1212,3890
"4651","cg18551225",4153,3890.4
"4652","cg07091220",1716,3890.6
"4653","cg08377526",2012,3891.4
"4654","cg10533990",2483,3891.4
"4655","cg11923920",2767,3891.4
"4656","cg25544935",5486,3892.8
"4657","cg24680320",5320,3893
"4658","cg01062269",262,3897.4
"4659","cg12456379",2887,3897.6
"4660","cg21093166",4630,3897.8
"4661","cg26355502",5637,3897.8
"4662","cg01861042",477,3898.6
"4663","cg20513038",4519,3898.6
"4664","cg06083330",1518,3899
"4665","cg03845870",999,3901.6
"4666","cg19117501",4260,3901.6
"4667","cg22643760",4907,3902.4
"4668","cg09522532",2255,3902.6
"4669","cg10275180",2425,3903
"4670","cg02647408",678,3903.6
"4671","cg06635202",1615,3903.6
"4672","cg09126636",2164,3904.2
"4673","cg13898771",3206,3905.4
"4674","cg25417766",5471,3905.6
"4675","cg17276624",3914,3905.8
"4676","cg06970454",1694,3906
"4677","cg07499553",1823,3906
"4678","cg05766896",1452,3906.2
"4679","cg00369443",86,3907.6
"4680","cg06312848",1550,3907.6
"4681","cg21948655",4772,3910
"4682","cg14650167",3392,3910.2
"4683","cg08712190",2088,3910.4
"4684","cg21623264",4721,3910.8
"4685","cg17812123",4017,3911.8
"4686","cg23565983",5083,3911.8
"4687","cg12821804",2969,3912.8
"4688","cg00376480",91,3913
"4689","cg13595415",3130,3913.2
"4690","cg05726258",1442,3913.6
"4691","cg17036419",3857,3913.8
"4692","cg06960099",1690,3914
"4693","cg07052880",1707,3914.4
"4694","cg08666668",2080,3914.4
"4695","cg02296564",587,3915.2
"4696","cg08395108",2015,3916.2
"4697","cg13687935",3155,3916.8
"4698","cg13878360",3201,3916.8
"4699","cg26624294",5693,3917.4
"4700","cg06419093",1572,3918.4
"4701","cg12486493",2898,3918.4
"4702","cg17921295",4045,3919.2
"4703","cg20775044",4566,3920
"4704","cg27402091",5851,3920.6
"4705","cg17617953",3978,3921.2
"4706","cg09227616",2192,3921.4
"4707","cg10895168",2550,3922
"4708","cg10878444",2545,3922.4
"4709","cg13667633",3151,3922.4
"4710","cg14457607",3342,3922.8
"4711","cg00272992",65,3923.8
"4712","cg10316510",2435,3924
"4713","cg23428738",5057,3924.2
"4714","cg00156669",37,3925.4
"4715","cg25019549",5388,3925.4
"4716","cg00267078",63,3925.8
"4717","cg19630376",4348,3926
"4718","cg09687738",2283,3926.6
"4719","cg09447621",2237,3927.2
"4720","cg12674760",2945,3927.4
"4721","cg17225426",3906,3927.6
"4722","cg02720426",698,3927.8
"4723","cg06834235",1656,3927.8
"4724","cg02438892",620,3928.6
"4725","cg08302912",1998,3928.6
"4726","cg01555981",398,3929
"4727","cg14052688",3245,3929.2
"4728","cg03147324",825,3929.8
"4729","cg23543766",5079,3930.8
"4730","cg03864281",1005,3931.6
"4731","cg17585066",3975,3932.2
"4732","cg20550154",4524,3933.2
"4733","cg17042754",3860,3934
"4734","cg21881821",4756,3935
"4735","cg23332223",5046,3935.8
"4736","cg07262139",1762,3936
"4737","cg00401972",99,3937.2
"4738","cg26700447",5707,3937.6
"4739","cg15068842",3463,3939.4
"4740","cg26791349",5724,3940.6
"4741","cg00806644",200,3942.4
"4742","cg17213010",3901,3942.4
"4743","cg08644340",2077,3943
"4744","cg04821520",1224,3943.6
"4745","cg08509270",2044,3943.6
"4746","cg14883980",3428,3944.8
"4747","cg18562578",4158,3945.6
"4748","cg10001848",2360,3946
"4749","cg17127769",3882,3946
"4750","cg01669242",424,3946.6
"4751","cg24764310",5342,3946.6
"4752","cg01619825",414,3947.2
"4753","cg03370490",872,3949
"4754","cg25114183",5405,3949
"4755","cg01912379",492,3949.4
"4756","cg17088014",3876,3951.4
"4757","cg10461852",2465,3951.6
"4758","cg02108015",537,3952
"4759","cg00730694",180,3952.4
"4760","cg13384212",3081,3952.4
"4761","cg08954277",2136,3952.8
"4762","cg12280798",2840,3953.2
"4763","cg19926852",4410,3953.6
"4764","cg11724225",2726,3954.6
"4765","cg22477731",4882,3955
"4766","cg26378073",5645,3955.2
"4767","cg03192231",830,3955.4
"4768","cg18408209",4133,3955.4
"4769","cg14381371",3325,3956.4
"4770","cg23213758",5009,3956.4
"4771","cg19637159",4351,3957.6
"4772","cg10039160",2368,3958
"4773","cg02583309",660,3958.4
"4774","cg26163101",5594,3958.4
"4775","cg19481013",4322,3958.6
"4776","cg24711407",5329,3958.8
"4777","cg16594581",3769,3961
"4778","cg08208480",1972,3961.4
"4779","cg02531479",641,3961.6
"4780","cg18620571",4173,3961.6
"4781","cg00842595",208,3961.8
"4782","cg24875415",5364,3961.8
"4783","cg04329460",1116,3962.8
"4784","cg19968179",4422,3963.2
"4785","cg02061967",530,3963.4
"4786","cg14564144",3368,3963.6
"4787","cg25667028",5507,3963.6
"4788","cg14037088",3244,3964
"4789","cg03513471",905,3965.8
"4790","cg05663480",1429,3966
"4791","cg20612128",4534,3966.4
"4792","cg00160981",39,3966.8
"4793","cg03863817",1004,3967
"4794","cg14632586",3387,3967
"4795","cg14252488",3294,3967.2
"4796","cg15750705",3587,3967.4
"4797","cg07874445",1896,3968.2
"4798","cg14137819",3265,3968.2
"4799","cg20332195",4484,3968.2
"4800","cg11610050",2694,3968.6
"4801","cg20417723",4496,3968.8
"4802","cg22821560",4937,3969
"4803","cg10994513",2569,3971.2
"4804","cg26083141",5580,3971.4
"4805","cg27289079",5830,3971.4
"4806","cg24365626",5247,3971.6
"4807","cg24522339",5280,3972
"4808","cg02148404",549,3973.6
"4809","cg25584081",5498,3973.8
"4810","cg05351357",1356,3974
"4811","cg18478753",4140,3974
"4812","cg02190038",559,3974.2
"4813","cg10130460",2392,3974.6
"4814","cg21915917",4765,3974.8
"4815","cg03849231",1000,3975.8
"4816","cg02646394",676,3976.8
"4817","cg16602441",3772,3976.8
"4818","cg09866409",2324,3978.8
"4819","cg09634455",2274,3980.6
"4820","cg17178218",3896,3980.8
"4821","cg19677795",4363,3980.8
"4822","cg24643102",5303,3981
"4823","cg20972380",4610,3981.2
"4824","cg03010785",790,3981.4
"4825","cg06937489",1685,3982.8
"4826","cg25239095",5428,3982.8
"4827","cg19335064",4292,3983.8
"4828","cg20268279",4473,3983.8
"4829","cg16705205",3802,3984.6
"4830","cg01170114",296,3985.4
"4831","cg05233094",1327,3988.4
"4832","cg08424930",2019,3988.6
"4833","cg11286076",2629,3988.8
"4834","cg01380533",352,3989
"4835","cg17469471",3951,3989.6
"4836","cg14210765",3283,3990.2
"4837","cg04024799",1052,3991.2
"4838","cg07404200",1801,3991.2
"4839","cg07018857",1700,3991.4
"4840","cg14621053",3383,3991.8
"4841","cg12297935",2845,3992.4
"4842","cg22414262",4872,3992.4
"4843","cg04752945",1205,3993.4
"4844","cg05881436",1475,3993.4
"4845","cg01805493",462,3993.8
"4846","cg02775382",709,3994.4
"4847","cg20057595",4440,3995.4
"4848","cg16328394",3706,3996.6
"4849","cg00943851",232,3997
"4850","cg05889642",1479,3998.2
"4851","cg21756485",4732,3998.6
"4852","cg02832162",728,3999.2
"4853","cg08955859",2137,4000
"4854","cg02392915",614,4000.2
"4855","cg15551144",3555,4000.2
"4856","cg12968685",2995,4000.6
"4857","cg06264868",1544,4000.8
"4858","cg21038461",4621,4001.2
"4859","cg13490117",3105,4001.4
"4860","cg07479750",1819,4001.8
"4861","cg19584075",4339,4002.2
"4862","cg01535619",392,4002.4
"4863","cg02354125",596,4002.4
"4864","cg01784909",457,4003.4
"4865","cg14521408",3360,4003.4
"4866","cg15048430",3453,4004
"4867","cg09441331",2236,4004.2
"4868","cg16807457",3826,4004.2
"4869","cg12804278",2965,4004.4
"4870","cg18048071",4070,4004.4
"4871","cg13325233",3068,4005
"4872","cg02913918",758,4005.4
"4873","cg01713348",435,4007.4
"4874","cg15149600",3481,4007.6
"4875","cg00520406",129,4008.6
"4876","cg05790658",1461,4008.6
"4877","cg06736139",1631,4008.6
"4878","cg07669260",1860,4008.6
"4879","cg16680677",3793,4008.6
"4880","cg17306661",3921,4008.6
"4881","cg12494774",2901,4008.8
"4882","cg19063141",4254,4009
"4883","cg01852611",475,4009.6
"4884","cg02032982",524,4009.8
"4885","cg16524716",3750,4010.6
"4886","cg08586426",2062,4011.2
"4887","cg20784955",4570,4011.6
"4888","cg07313373",1779,4012
"4889","cg05184308",1313,4012.6
"4890","cg05544095",1407,4013
"4891","cg15999636",3628,4013.6
"4892","cg00275103",66,4013.8
"4893","cg16606256",3773,4013.8
"4894","cg12240828",2832,4015
"4895","cg21219525",4655,4015
"4896","cg05605445",1421,4016
"4897","cg22313601",4852,4016.2
"4898","cg23062096",4979,4016.6
"4899","cg08427782",2021,4017.4
"4900","cg13324643",3067,4018
"4901","cg04544498",1158,4018.2
"4902","cg10698097",2508,4018.8
"4903","cg16177737",3672,4019
"4904","cg08561071",2054,4019.2
"4905","cg04435420",1133,4020
"4906","cg08920810",2129,4020
"4907","cg26226608",5607,4020.2
"4908","cg12437013",2882,4020.4
"4909","cg20380755",4489,4020.4
"4910","cg10259985",2420,4020.6
"4911","cg14338526",3315,4020.8
"4912","cg24041799",5178,4021.4
"4913","cg00127150",25,4023.2
"4914","cg02892660",746,4024.4
"4915","cg03868278",1006,4024.6
"4916","cg07962128",1915,4024.6
"4917","cg09148344",2166,4024.6
"4918","cg09542088",2257,4025.2
"4919","cg02759966",706,4025.4
"4920","cg20643897",4542,4026
"4921","cg11511795",2674,4026.6
"4922","cg17052964",3863,4027.4
"4923","cg06792724",1649,4028
"4924","cg22615730",4906,4028.4
"4925","cg17619208",3980,4030.8
"4926","cg11869193",2758,4031.4
"4927","cg05134041",1300,4031.8
"4928","cg18764008",4200,4031.8
"4929","cg24102420",5191,4031.8
"4930","cg10821841",2531,4032.2
"4931","cg01518025",388,4034
"4932","cg14198873",3282,4034.2
"4933","cg16291589",3698,4035.2
"4934","cg02831290",726,4037.2
"4935","cg03946442",1027,4037.2
"4936","cg12236505",2831,4037.2
"4937","cg02934082",764,4037.4
"4938","cg19110895",4259,4037.4
"4939","cg16840574",3828,4038
"4940","cg18011916",4062,4038
"4941","cg26375284",5643,4038.2
"4942","cg10672482",2506,4038.4
"4943","cg04894958",1247,4038.8
"4944","cg16078269",3646,4040
"4945","cg23280999",5029,4041.8
"4946","cg06326690",1556,4042
"4947","cg14520892",3359,4042.6
"4948","cg26782833",5722,4044.6
"4949","cg18927740",4234,4045.2
"4950","cg03833141",994,4045.6
"4951","cg25972205",5560,4046.6
"4952","cg21468929",4700,4047.2
"4953","cg24554572",5288,4048
"4954","cg14188650",3280,4048.4
"4955","cg07836600",1888,4049.2
"4956","cg13363608",3076,4050.8
"4957","cg01231757",307,4051.2
"4958","cg27504369",5872,4051.2
"4959","cg17885794",4035,4051.6
"4960","cg21099332",4632,4051.8
"4961","cg20121927",4447,4052.2
"4962","cg21041447",4622,4052.4
"4963","cg24857117",5360,4052.4
"4964","cg09842892",2317,4052.8
"4965","cg17880604",4033,4052.8
"4966","cg01104549",275,4053
"4967","cg25887844",5545,4053.2
"4968","cg08268336",1989,4053.4
"4969","cg19329999",4291,4053.4
"4970","cg07860140",1892,4055.4
"4971","cg09713616",2288,4055.8
"4972","cg09440385",2235,4056.2
"4973","cg18371769",4125,4056.2
"4974","cg26932441",5757,4056.8
"4975","cg14028143",3239,4057.8
"4976","cg27299021",5831,4059.2
"4977","cg03693105",952,4059.4
"4978","cg11681366",2714,4059.4
"4979","cg07937453",1910,4060
"4980","cg12109221",2802,4060
"4981","cg24673385",5315,4060.8
"4982","cg01377124",350,4061.4
"4983","cg16421653",3728,4061.8
"4984","cg00563768",143,4063.6
"4985","cg22891674",4951,4065
"4986","cg08569678",2056,4066
"4987","cg22497008",4884,4067
"4988","cg23536675",5077,4068.8
"4989","cg08841829",2109,4069.4
"4990","cg17954695",4048,4069.4
"4991","cg00621574",157,4070
"4992","cg07398767",1799,4070.2
"4993","cg25833587",5539,4070.4
"4994","cg18995088",4246,4070.6
"4995","cg02149899",550,4070.8
"4996","cg00516092",128,4071.2
"4997","cg12135835",2811,4071.4
"4998","cg27033712",5778,4071.4
"4999","cg14438453",3336,4072.6
"5000","cg23164183",4997,4072.6
"5001","cg12537003",2910,4073.4
"5002","cg16261114",3695,4073.4
"5003","cg19493242",4324,4073.4
"5004","cg01968728",512,4073.8
"5005","cg07396746",1798,4074.4
"5006","cg08318842",1999,4074.6
"5007","cg26662520",5700,4074.6
"5008","cg12825252",2971,4075.2
"5009","cg07775813",1876,4075.6
"5010","cg07287255",1770,4075.8
"5011","cg13647079",3141,4076.8
"5012","cg22411185",4871,4078.2
"5013","cg20296107",4476,4078.6
"5014","cg21415292",4693,4078.6
"5015","cg21139325",4638,4079
"5016","cg11546621",2681,4080.8
"5017","cg14183136",3279,4080.8
"5018","cg22350910",4860,4081.6
"5019","cg08333257",2003,4082
"5020","cg22305209",4850,4083.4
"5021","cg18512553",4145,4083.6
"5022","cg12777588",2960,4083.8
"5023","cg26953856",5762,4083.8
"5024","cg04687515",1190,4085
"5025","cg14347819",3317,4085.8
"5026","cg07708453",1868,4086.6
"5027","cg27212520",5809,4087.8
"5028","cg06276653",1546,4088.4
"5029","cg23259384",5027,4089.4
"5030","cg15643000",3569,4089.6
"5031","cg05590274",1418,4090
"5032","cg12508624",2904,4091.2
"5033","cg07907386",1902,4091.6
"5034","cg27123166",5794,4092.2
"5035","cg00545469",137,4093.6
"5036","cg13418795",3086,4095.6
"5037","cg12834378",2973,4095.8
"5038","cg25099154",5403,4096
"5039","cg02617388",667,4096.8
"5040","cg11628355",2700,4096.8
"5041","cg20816478",4577,4096.8
"5042","cg23195435",5001,4096.8
"5043","cg23893898",5145,4096.8
"5044","cg14805868",3415,4097
"5045","cg17462559",3947,4097.6
"5046","cg26112843",5586,4097.8
"5047","cg00366594",85,4098
"5048","cg20065216",4442,4098.6
"5049","cg07277061",1766,4098.8
"5050","cg24876969",5365,4099.4
"5051","cg24399474",5257,4100.4
"5052","cg20140394",4456,4101.4
"5053","cg16609139",3774,4101.6
"5054","cg14089493",3255,4102
"5055","cg06066587",1516,4102.8
"5056","cg13812291",3183,4104.4
"5057","cg03312792",857,4104.8
"5058","cg18424393",4134,4105
"5059","cg15834814",3597,4105.2
"5060","cg26981251",5766,4105.2
"5061","cg26492631",5663,4106.6
"5062","cg19861288",4399,4107.2
"5063","cg23649280",5095,4107.6
"5064","cg12064213",2791,4107.8
"5065","cg21041751",4623,4108.4
"5066","cg14589911",3373,4108.6
"5067","cg26170569",5596,4109.2
"5068","cg21157301",4639,4110.2
"5069","cg01476795",377,4110.4
"5070","cg12124911",2808,4110.4
"5071","cg08192683",1965,4111.2
"5072","cg08702740",2085,4111.2
"5073","cg02646491",677,4112.2
"5074","cg05521981",1399,4112.4
"5075","cg02781447",711,4113.2
"5076","cg02494593",631,4113.4
"5077","cg19906545",4405,4114.6
"5078","cg17982031",4057,4115.2
"5079","cg13741263",3168,4116.2
"5080","cg15183961",3487,4117
"5081","cg10758530",2518,4118.6
"5082","cg00378313",92,4121
"5083","cg23304298",5037,4121
"5084","cg06070269",1517,4122.6
"5085","cg26751631",5718,4123
"5086","cg25369248",5457,4123.2
"5087","cg03795574",989,4123.4
"5088","cg04217515",1094,4124
"5089","cg12957814",2993,4124
"5090","cg00307497",75,4124.2
"5091","cg00176672",46,4125
"5092","cg15057735",3457,4126.2
"5093","cg07627726",1852,4127.2
"5094","cg04805794",1219,4127.4
"5095","cg03026311",796,4129.2
"5096","cg03224792",839,4130.2
"5097","cg03442534",890,4130.6
"5098","cg22386583",4866,4130.8
"5099","cg09852127",2320,4131.2
"5100","cg01383911",354,4131.4
"5101","cg13609385",3134,4131.4
"5102","cg03534655",910,4131.6
"5103","cg01279057",326,4131.8
"5104","cg17070108",3869,4133.6
"5105","cg06298266",1549,4133.8
"5106","cg02611374",664,4134
"5107","cg03383508",874,4134.4
"5108","cg04444399",1137,4135
"5109","cg14702589",3400,4135.4
"5110","cg00291929",70,4136.2
"5111","cg05549970",1410,4137
"5112","cg01907184",491,4137.8
"5113","cg16671160",3788,4139
"5114","cg26135325",5590,4140.2
"5115","cg16663142",3784,4141.4
"5116","cg25179313",5417,4141.4
"5117","cg13869635",3198,4142
"5118","cg00121876",23,4145
"5119","cg26834192",5739,4145
"5120","cg04799343",1217,4145.2
"5121","cg02344891",594,4145.4
"5122","cg13520651",3110,4145.4
"5123","cg22925888",4955,4145.6
"5124","cg19665362",4359,4146.4
"5125","cg12145680",2813,4146.6
"5126","cg13856652",3193,4148.4
"5127","cg02661437",682,4149.2
"5128","cg24476826",5268,4149.2
"5129","cg09263059",2200,4149.6
"5130","cg23433503",5058,4149.8
"5131","cg26763542",5719,4150.2
"5132","cg25624009",5502,4151.6
"5133","cg11167637",2608,4152.2
"5134","cg18552983",4154,4153
"5135","cg08649068",2079,4153.4
"5136","cg08720746",2089,4153.8
"5137","cg04832545",1229,4154.4
"5138","cg15286016",3503,4154.8
"5139","cg00264500",61,4155.8
"5140","cg14139905",3266,4155.8
"5141","cg14232874",3289,4155.8
"5142","cg26470958",5661,4155.8
"5143","cg08539737",2047,4156
"5144","cg12251508",2835,4158
"5145","cg21804814",4739,4158.2
"5146","cg02693438",690,4158.8
"5147","cg06631317",1614,4159.4
"5148","cg08443305",2028,4159.4
"5149","cg06437747",1576,4159.6
"5150","cg16226037",3684,4161.2
"5151","cg25568061",5491,4161.2
"5152","cg25937972",5552,4161.8
"5153","cg05256481",1336,4162.2
"5154","cg25259479",5432,4162.2
"5155","cg03971527",1031,4162.4
"5156","cg03057528",808,4163.4
"5157","cg25257900",5431,4164.6
"5158","cg10081761",2375,4165.2
"5159","cg04251911",1103,4166
"5160","cg06779232",1645,4166.2
"5161","cg20860726",4587,4166.2
"5162","cg10171307",2401,4166.8
"5163","cg08509063",2043,4167.4
"5164","cg04960169",1261,4170.4
"5165","cg20954110",4604,4170.4
"5166","cg17707823",3992,4170.6
"5167","cg06271067",1545,4170.8
"5168","cg24355240",5246,4170.8
"5169","cg09454997",2241,4171.6
"5170","cg11227520",2620,4172.8
"5171","cg27534306",5880,4172.8
"5172","cg00308185",76,4173
"5173","cg23838785",5135,4174.2
"5174","cg26435149",5657,4174.4
"5175","cg10364374",2442,4176
"5176","cg11621683",2697,4176.4
"5177","cg12661316",2942,4176.4
"5178","cg12299554",2847,4176.6
"5179","cg00379630",93,4176.8
"5180","cg02959688",772,4178
"5181","cg13134916",3031,4178
"5182","cg10021935",2365,4178.6
"5183","cg15994546",3625,4178.8
"5184","cg26913850",5755,4179.2
"5185","cg24656207",5308,4179.4
"5186","cg18886932",4227,4179.6
"5187","cg13124788",3025,4179.8
"5188","cg16492584",3740,4180.4
"5189","cg20669159",4548,4181.2
"5190","cg16519487",3748,4182.6
"5191","cg03025569",795,4183.8
"5192","cg07507085",1827,4183.8
"5193","cg09772792",2302,4183.8
"5194","cg18234988",4099,4184.4
"5195","cg02392882",613,4184.6
"5196","cg02657401",680,4184.6
"5197","cg05529278",1405,4184.8
"5198","cg12540729",2912,4184.8
"5199","cg03772064",981,4185.2
"5200","cg04106641",1069,4185.4
"5201","cg17737835",3999,4185.8
"5202","cg16023581",3634,4186.6
"5203","cg20963047",4606,4188.6
"5204","cg04459585",1149,4189.2
"5205","cg11646294",2704,4189.4
"5206","cg11840618",2753,4189.4
"5207","cg04048705",1057,4190
"5208","cg14237223",3292,4190
"5209","cg18842300",4214,4192
"5210","cg15893285",3610,4192.6
"5211","cg24139093",5199,4192.6
"5212","cg15850390",3601,4193
"5213","cg02361702",598,4194.8
"5214","cg17074017",3872,4196
"5215","cg09299075",2210,4196.6
"5216","cg10120070",2388,4196.6
"5217","cg15448372",3537,4196.6
"5218","cg23211310",5007,4197.4
"5219","cg26797158",5727,4198.2
"5220","cg25284031",5439,4198.4
"5221","cg25546405",5487,4199.4
"5222","cg08215366",1975,4200.6
"5223","cg04818594",1222,4201.6
"5224","cg05237641",1329,4203.6
"5225","cg15768138",3589,4204
"5226","cg09917591",2340,4204.8
"5227","cg19678266",4365,4205.4
"5228","cg08620112",2068,4206.6
"5229","cg04947385",1259,4206.8
"5230","cg22377064",4862,4207
"5231","cg16567044",3758,4209.2
"5232","cg04202644",1089,4209.4
"5233","cg07602492",1845,4210.4
"5234","cg13411149",3085,4210.4
"5235","cg00902847",227,4211.4
"5236","cg03440272",889,4212
"5237","cg17136073",3884,4215.8
"5238","cg15964132",3620,4216
"5239","cg23364040",5051,4216
"5240","cg11342941",2641,4216.4
"5241","cg19655070",4356,4217
"5242","cg15800907",3591,4218.6
"5243","cg22680139",4919,4219.8
"5244","cg26529778",5671,4220.2
"5245","cg11211624",2617,4220.8
"5246","cg08742360",2096,4221.2
"5247","cg00730260",179,4222.6
"5248","cg10591797",2496,4223.8
"5249","cg20731340",4560,4223.8
"5250","cg03719032",965,4225
"5251","cg10174091",2403,4225
"5252","cg11060276",2581,4225.2
"5253","cg18553223",4155,4225.2
"5254","cg22892607",4952,4225.8
"5255","cg26454300",5658,4226
"5256","cg16511225",3746,4226.2
"5257","cg23032993",4972,4226.6
"5258","cg22211672",4826,4227.6
"5259","cg01929615",497,4228
"5260","cg13231680",3052,4228.4
"5261","cg24985372",5382,4228.6
"5262","cg24573898",5293,4229.8
"5263","cg25583128",5496,4229.8
"5264","cg13736939",3165,4232
"5265","cg05254689",1335,4232.4
"5266","cg13054070",3010,4234.2
"5267","cg10179806",2405,4236.2
"5268","cg01783736",456,4237.6
"5269","cg06852305",1659,4237.8
"5270","cg17107158",3879,4240
"5271","cg23455148",5060,4240.6
"5272","cg00247614",60,4241.8
"5273","cg06057885",1515,4242.4
"5274","cg02909793",756,4242.6
"5275","cg03849851",1002,4242.8
"5276","cg18658231",4181,4242.8
"5277","cg02831795",727,4243.4
"5278","cg01525560",390,4243.6
"5279","cg24619618",5301,4244
"5280","cg19363889",4304,4244.4
"5281","cg05524038",1401,4244.6
"5282","cg03603924",929,4245.2
"5283","cg09010699",2142,4245.6
"5284","cg10096351",2382,4246.2
"5285","cg10994263",2568,4247
"5286","cg13725124",3160,4247.2
"5287","cg18884388",4225,4247.2
"5288","cg00008544",1,4249.2
"5289","cg02515739",639,4249.2
"5290","cg10947826",2562,4251
"5291","cg02154269",551,4251.8
"5292","cg03466717",898,4251.8
"5293","cg15826891",3593,4251.8
"5294","cg10523411",2478,4252
"5295","cg01398859",356,4254.6
"5296","cg03645061",939,4254.6
"5297","cg11760342",2733,4255.2
"5298","cg02178032",556,4255.8
"5299","cg10526817",2479,4255.8
"5300","cg10090836",2377,4256.4
"5301","cg16729283",3809,4258.2
"5302","cg24682986",5321,4259.6
"5303","cg24166022",5210,4260.2
"5304","cg11680604",2713,4261.8
"5305","cg16051792",3641,4262.4
"5306","cg09503202",2250,4263
"5307","cg13134082",3030,4264.2
